451118.438	3950990.847
451120.563	3950991.101
451122.074	3950991.313
451123.586	3950991.524
451126.389	3950991.937
451128.057	3950992.2
451129.725	3950992.463
451131.234	3950992.768
451132.742	3950993.074
451135.634	3950993.651
451138.439	3950994.292
451140.909	3950994.96
451142.624	3950995.382
451144.129	3950995.799
451145.634	3950996.215
451147.251	3950996.681
451148.868	3950997.147
451151.484	3950998.024
451152.942	3950998.499
451154.401	3950998.974
451155.877	3950999.516
451157.354	3951000.058
451160.066	3951001.07
451162.258	3951001.984
451163.662	3951002.565
451165.067	3951003.145
451167.651	3951004.365
451169.079	3951005.022
451170.507	3951005.679
451172.832	3951006.846
451174.202	3951007.563
451175.572	3951008.28
451177.559	3951009.326
451178.987	3951010.082
451180.415	3951010.839
451182.305	3951011.962
451183.735	3951012.792
451185.198	3951013.681
451187.002	3951014.87
451187.024	3951014.884
451202.548	3951025.258
451203.111	3951025.873
451204.358	3951026.933
451205.606	3951027.993
451207.352	3951029.584
451209.098	3951031.176
451210.844	3951032.767
451212.545	3951034.457
451214.246	3951036.147
451216.077	3951038.093
451218.012	3951040.161
451218.865	3951041.109
451220.184	3951042.55
451221.547	3951044.119
451222.91	3951045.688
451223.938	3951046.935
451224.966	3951048.183
451226.416	3951050.118
451227.866	3951052.053
451229.316	3951053.988
451230.771	3951056.101
451232.225	3951058.213
451233.715	3951060.473
451235.204	3951062.733
451236.36	3951064.651
451237.515	3951066.569
451238.671	3951068.486
451239.593	3951070.159
451240.286	3951071.415
451202.107	3951025.808
451202.503	3951026.148
451203.829	3951027.286
451205.225	3951028.554
451206.621	3951029.821
451208.575	3951031.585
451209.881	3951032.838
451211.603	3951034.493
451213.586	3951036.495
451215.568	3951038.496
451217.604	3951040.639
451219.276	3951042.538
451221.112	3951044.606
451222.787	3951046.634
451224.108	3951048.202
451225.222	3951049.596
451226.921	3951051.827
451228.246	3951053.541
451229.38	3951055.141
451230.84	3951057.285
451231.712	3951058.554
451232.585	3951059.823
451233.779	3951061.677
451234.877	3951063.324
